Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
R,,,400,WGL,R1,23/06/2017,,22.794,-,WHY NOT KYLIE (23.51),,,,0,M,
2,3,30.80000,460,WGL,R9,04/07/2017,26.591,25.941,3.94,RAISE THE BET (26.32),6.665,222,M  C1,12.4,MH,
6,2,30.80000,460,WGL,R1,11/07/2017,26.614,26.1,4.69,NEO CLEO (26.29),6.947,655,M  W  C1,7.9,MSF,
3,5,30.80000,450,BAL,R1,19/07/2017,26.089,25.147,6.87,MEPUNGA GIANT (25.61),6.775,322,M  C1,9.4,MH,
2,3,30.80000,450,BAL,R3,26/07/2017,25.997,25.299,1.97,QUICK SESSION (25.86),6.687,222,M  C1,19.7,MSF,
6,7,30.90000,450,BAL,R4,03/08/2017,26.6175,25.758,8.25,QUICK SESSION (26.04),6.687,245,M  C4,22,MF,
4,8,31.10000,450,WBL,R2,10/08/2017,25.852,25.248,6.03,CRYMELON IDOL (25.43),6.8395,333,M  C1,12.9,MH,
S,,,450,WBL,R3,17/08/2017,,25.094,-,TOO THE NAIL (25.49),,,,0,MSF,
4,2,31.50000,450,WBL,R2,31/08/2017,25.868,25.056,0.79,CETTE TO DANCE (25.81),6.7175,231,M,2.3,M,
1,4,31.10000,390,WBL,R3,07/09/2017,22.493,22.228,2.11,ACE VENTURA (22.64),8.89,22,M  SW,4.1,MH,
2,4,31.10000,390,WBL,R2,14/09/2017,22.384,22.164,1.93,SWIFT ACTION (22.25),8.76,32,M  C8,7.2,MF,
5,2,31.60000,525,MEP,R9,20/09/2017,30.902,30.147,7.90,ORAZZI OHH (30.35),5.19425,4555,M  C5,5.4,X67H,
4,6,31.40000,390,BAL,R2,27/09/2017,22.888,21.978,8.96,MISS MOGGY (22.26),8.5275,44,M  C4,8.4,X67H,
6,4,31.40000,525,MEP,R11,04/10/2017,31.032,30.026,10.19,TIGER DUSTY (30.32),5.286,4456,M,10.6,RW,
4,4,31.20000,390,WBL,R12,12/10/2017,22.726,21.939,6.76,HARRY'S ENTITY (22.25),9.017,64,M  C3,15.3,X67,
7,1,31.30000,410,HOR,R3,17/10/2017,24.013,23.223,8.23,ALANNAH'S GEM (23.44),10.94175,55,M  C3,6.8,X67H,
2,6,31.00000,390,SHP,R6,23/10/2017,22.809,22.282,0.80,CAWBOURNE MAV (22.75),8.833,74,S,3.3,7,
3,7,30.80000,425,BEN,R3,31/10/2017,24.7,23.876,5.74,LISCOYLE LASS (24.30),6.865,553,M  C2,7.1,T3-7,
S,,,390,WBL,R10,04/11/2017,,22.278,-,WINLOCK CASPER (22.61),,,,0,X67H,
1,8,31.20000,425,BEN,R11,15/11/2017,24.424,23.842,2.34,AGENT BARRY (24.59),6.707,211,M  C1,3.3,7,
3,2,31.40000,500,BEN,R1,24/11/2017,28.918,27.955,13.76,TRITT TRITT (27.96),6.7175,333,Q,6.4,X67H,
S,,,500,BEN,R3,01/12/2017,,27.969,-,TRITT TRITT (27.97),,,,0,X67F,
6,8,31.10000,450,BAL,R5,04/12/2017,26.588,25.436,8.97,SCARLET BLU BOY (25.96),6.77025,645,M  C9  SW,3.9,T3-6,
7,3,31.30000,460,GEL,R9,08/12/2017,26.603,25.534,10.50,DYNA FORREST (25.87),6.86425,777,M  C4,23.1,X67H,
S,,,460,GEL,R5,12/12/2017,,26.158,-,ALLEN ARLOVSKI (26.43),,,,0,T3-6,
7,7,31.60000,500,BEN,R4,24/12/2017,29.292,28.271,11.49,TIZA FABIO (28.49),6.8795,776,M  C6,21.5,X67,
S,,,450,BAL,R3,27/12/2017,,25.206,-,TOSS AND TURN (25.56),,,,0,RW,
7,6,32.00000,450,BAL,R4,01/01/2018,26.351,25.347,8.06,BAD APPLE (25.79),6.7175,446,M  C5,30.3,6G,
1,8,31.60000,450,BAL,R7,03/01/2018,25.73,25.519,4.06,CRACKERJACK JIM (26.01),6.6875,211,M,5.7,6G,
1,8,31.80000,450,BAL,R7,08/01/2018,25.858,25.858,1.93,CAPTAIN MARVEL (25.99),6.71,122,M  C4  SW,2.6,T3-6,
S,,,450,BAL,R5,10/01/2018,,25.26,-,DIAMOND ON FIRE (25.59),,,,0,5H,
5,3,31.90000,450,BAL,R7,20/01/2018,26.513,25.497,8.09,CLOVER LAD (25.95),6.82575,656,M  C5,13.7,5,
S,,,485,HOR,R5,23/01/2018,,27.329,-,NIKE VIPER (27.33),,,,0,RWH,
S,,,450,SHP,R10,25/01/2018,,25.258,-,HANNIBAL SPECTRE (25.57),,,,0,5NP,
2,3,31.60000,485,HOR,R7,30/01/2018,27.738,27.401,3.44,XTREME SHINE (27.50),6.60175,222,M  C1,16.1,5,
S,,,485,HOR,R8,06/02/2018,,27.104,-,TIEMPO DINERO (27.10),,,,0,X45,
S,,,450,WBL,R9,08/02/2018,,25.104,-,ULTRON (25.48),,,,0,RWH,
3,4,31.80000,450,BAL,R8,19/02/2018,26.085,25.587,7.11,LOGISTIC KID (25.59),6.8,444,M  C1,4.4,T3-5,
S,,,500,BEN,R8,23/02/2018,,27.806,-,TIEMPO DINERO (28.11),,,,0,X45,
8,3,31.50000,450,BAL,R6,26/02/2018,26.175,25.311,9.99,SUCCESSION PLAN (25.48),6.752,688,M,9.9,X45,
R,,,450,WBL,R8,01/03/2018,,25.202,-,CROOK ME KINDLY (25.20),,,,0,X45,
6,5,31.60000,450,BAL,R5,03/03/2018,25.804,25.34,6.63,SCARECROW MAX (25.34),6.857,775,M  C4,31.4,5,
3,1,31.60000,450,WBL,R5,06/03/2018,25.939,25.316,4.60,ASTON NINJA (25.62),6.73925,555,M  C1,14.3,5,
3,8,31.40000,450,BAL,R12,12/03/2018,25.902,25.346,2.00,GOTHAMBURG (25.76),6.71925,544,M,9.6,5,
6,4,31.80000,450,BAL,R6,09/04/2018,26.095,25.53,8.07,DYNA NANCY (25.53),6.7685,876,M  C10,6.2,T3-5,
R,,,450,SHP,R9,19/04/2018,,25.052,-,SAMSONITE (25.52),,,,0,RWH,
5,6,31.40000,460,GEL,R7,20/04/2018,26.961,25.627,12.03,ROYAL COSMIC (26.12),6.7665,535,M  C4,20.9,5,
5,6,31.80000,450,BAL,R8,23/04/2018,25.96,25.576,5.49,SERENDIPITY GOLD (25.58),6.8455,876,M  C1,13.2,T3-5,
8,6,31.70000,500,BEN,R8,02/05/2018,29.323,28.298,14.64,DYNASTIC RULER (28.30),6.87,778,M  C5,13.2,X45,
S,,,520,GEL,R6,08/05/2018,,30.018,-,GORDETTE (30.12),,,,0,5,
4,3,32.00000,460,GEL,R6,22/05/2018,26.806,25.971,4.30,MAHLO NACHO (26.51),6.8,122,M  C4,3.2,T3-5,
T,4,32.00000,450,BAL,R6,31/05/2018,,25.421,-,HARAMBE'S MIGHT (25.95),6.69,146,Q  C1  V14,6,APM,
S,,,450,BAL,R6,04/06/2018,,25.704,-,HONESTLY BOB (25.79),,,,0,5,
S,,,390,BAL,R12,19/09/2018,,21.85,-,DAZZLING MELODY (22.41),,,,0,5,
4,7,32.80000,390,BAL,R12,01/10/2018,22.692,22.336,5.09,HABOOB (22.34),8.64,23,M  C1,7.9,APM,
S,,,450,WBL,R8,04/10/2018,,25.29,-,FERNANDO DRUMS (25.29),,,,0,5H,
3,6,32.30000,400,GEL,R12,16/10/2018,23.174,22.626,4.09,BIG KENNY BOBO (22.89),8.6125,32,M  C1,5,APM,
3,8,32.40000,390,BAL,R10,22/10/2018,22.908,22.39,7.40,CRACKERJACK TAGS (22.39),8.7525,35,M,2.4,5,
5,4,32.30000,410,HOR,R10,25/10/2018,24.225,23.047,9.94,IKON PARKER (23.53),11.08,65,M  C4,13.8,5,
5,8,32.70000,390,BAL,R12,29/10/2018,22.87,22.347,7.47,KARISE FUSILEER (22.35),8.6595,55,M,3.9,T3-5,
8,2,32.50000,450,SHP,R3,03/11/2018,26.05,24.959,13.21,PURE WHITE EVIL (25.13),6.765,477,M  C6,51.1,5H,
6,8,32.00000,390,SHP,R11,08/11/2018,22.646,22.13,7.37,TEGZ A RIDDLER (22.13),8.707,67,M,14.5,5,
S,,,400,GEL,R12,09/11/2018,,22.416,-,BOMBORA COMET (22.72),,,,0,5,
5,2,32.20000,390,BAL,R12,12/11/2018,22.892,22.252,9.14,SUPRASPINATUS (22.25),8.9375,66,M  C5,9.2,APM,
S,,,400,GEL,R10,15/11/2018,,22.437,-,LEICA CALI KING (22.56),,,,0,5H,
3,5,31.60000,390,SHP,R4,10/12/2018,22.6855,22.161,4.25,DUBAI PRINCE (22.39),8.6025,44,M  C1,6.9,APM,
2,7,31.40000,390,SHP,R12,13/12/2018,22.579,21.888,0.97,ALANNAH'S GEM (22.51),8.775,42,M  C1,32.3,5,
5,6,31.50000,390,SHP,R12,17/12/2018,22.592,22.202,4.53,SCHUSTA (22.28),8.65175,55,M  C6,7.7,T3-5,
3,4,31.90000,425,BEN,R7,19/12/2018,24.402,24.3,0.89,MURRAY MOJITO (24.34),6.8295,774,M  C2,5.5,APM,
