Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,5,31.00000,460,WGL,R2,17/04/2018,26.504,25.541,8.69,WEEONA BONT (25.90),6.702,333,S  C7,1.5,MH,
S,,,460,WGL,R2,24/04/2018,,25.5,-,IT'S A GLAMMA (25.91),,,,0,MSF,
S,,,485,HOR,R3,05/06/2018,,27.316,-,EQUILIBRIUM (27.58),,,,0,M,
1,2,31.60000,400,GEL,R2,10/08/2018,22.285,22.285,1.81,HENESSEY VENOM (22.41),8.4025,22,M  C1  SW,1.5,MH,
2,5,31.70000,400,GEL,R3,17/08/2018,22.972,22.195,4.59,PETEY BAQUI (22.65),8.8625,53,M  C4,1.2,MSF,
1,6,31.80000,400,GEL,R3,23/08/2018,22.116,22.116,2.79,HENESSEY VENOM (22.31),8.285,21,M  SW,2.2,MF,
2,6,31.80000,450,SHP,R5,20/09/2018,25.537,25.078,2.71,WINSOME FERNANDO (25.35),6.66925,534,M  C1,1.3,RWH,
1,8,31.60000,450,SHP,R4,27/09/2018,24.998,24.998,1.43,SANJIRO (25.10),6.705,221,M  C1  SW,1.6,RWF,
1,3,31.90000,450,SHP,R4,11/10/2018,24.839,24.839,9.57,FLYING APOLLO (25.51),6.58,111,M  SW,1.3,S,
1,2,32.10000,525,MEP,R2,17/10/2018,29.934,29.934,1.01,MAXIMUM BREW (30.01),5.04,1111,M  C4  SW,1.3,SH,
2,4,32.10000,525,MEP,R7,24/10/2018,30.33,30.147,2.61,GO COMMANDO (30.15),5.2005,5332,M  C5  SW,2.3,GRP2,
1,7,31.70000,515,SAP,R7,06/11/2018,29.529,29.529,6.77,SODA KING (30.00),5.13,1211,M  C4,1.3,5H,
S,,,515,SAP,R7,11/11/2018,,29.587,-,DUCE ROYAL (29.65),,,,0,5F,
S,,,400,GEL,R11,04/01/2019,,22.497,-,WHITE CYNDER (22.50),,,,0,5,
1,5,32.70000,350,HVL,R7,10/06/2019,18.939,18.939,9.13,SUPERIOR PAL (19.58),6.44,1,M  C1  SW,1.2,RWH,
3,7,32.40000,350,HVL,R5,16/06/2019,19.399,19.082,1.87,TIGGA TOY (19.27),6.6895,4,M  C6,1.1,RWF,
1,7,31.90000,450,SHP,R6,11/07/2019,25.025,25.025,4.41,VITAL FORCE (25.33),6.49,111,M,1.2,X45,
1,7,32.00000,485,HOR,R6,23/07/2019,27.468,27.468,4.67,MAXIMUM BREW (27.80),6.637,211,M,1.04,5H,
3,6,32.30000,485,HOR,R6,30/07/2019,27.626,27.239,5.53,TOO EASY JACK (27.24),6.7385,445,M  C4,1.1,5F,
1,8,32.00000,450,BAL,R6,07/08/2019,25.289,25.251,6.26,WARPEDO (25.73),6.59,111,M,1.2,5H,
5,3,31.60000,450,BAL,R6,14/08/2019,25.701,25.341,4.36,WARPEDO (25.40),6.6675,234,M  C6  SW,1.3,5F,
1,3,32.90000,390,BAL,R12,13/11/2019,21.892,21.892,4.16,VICTORIA'S KARA (22.18),8.24,11,Q  SW,1.1,5,
1,1,32.90000,350,HVL,R8,18/11/2019,19.112,19.077,3.34,DIRTY MAX (19.35),6.52,1,M,1.2,4,
1,2,32.50000,425,BEN,R9,22/11/2019,23.885,23.885,0.76,UNTOLD SOLDIER (23.94),6.6045,332,M,1.2,X45,
2,8,32.20000,450,BAL,R4,07/12/2019,25.262,24.905,0.61,SLINGSHOT PRINCE (25.22),6.592,322,M,1.6,X45,
S,,,440,SLE,R11,15/12/2019,,24.67,-,SLINGSHOT PRINCE (24.67),,,,0,5,
