Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,7,28.70000,311,CRN,R1,15/02/2019,18.585,17.567,5.94,MISCHIEF REIGNS (18.17),9.9815,55,S  C4,10,M,
R,,,311,CRN,R1,20/02/2019,,17.507,-,ROSIE COTTON (17.99),,,,0,M,
2,3,28.60000,350,HVL,R3,22/02/2019,19.971,19.516,1.71,DIRTY BOSTON (19.85),6.7825,2,M,11.5,M,
1,7,28.80000,300,HVL,R2,24/02/2019,17.129,16.347,3.61,STEEL MAGNOLIA (17.38),4.1175,2,M,2.3,MH,
7,1,29.10000,300,HVL,R1,03/03/2019,17.376,16.598,6.87,BRAEMAR KEELIE (16.90),4.1795,6,S  C2,3.8,MF,
8,6,28.50000,400,WGL,R3,07/03/2019,24.124,22.835,18.41,KROOS (22.84),8.906,78,M  W  C4  V0,24.5,7APM,
5,5,28.90000,350,HVL,R4,10/03/2019,19.907,19.346,3.17,ATOMIC ICON (19.69),6.799,6,M  C2,7.6,X67H,
4,4,29.30000,300,HVL,R10,15/03/2019,17.325,16.767,7.93,RUM DUM (16.77),4.07575,7,S  C2,10.7,RWAPM,
6,1,29.30000,350,HVL,R4,17/03/2019,19.834,19.41,5.26,RUN FAST BONNIE (19.47),6.85025,8,S,11.6,X67F,
3,2,29.30000,400,WGL,R10,21/03/2019,22.936,22.688,2.21,SPOTTED PANTHER (22.78),8.622,43,S  C1,29.9,7APM,
7,4,29.10000,460,WGL,R3,26/03/2019,26.842,25.654,13.40,KILPATRICK (25.90),6.7935,677,S  C4  V0,29.7,X67,
2,2,28.80000,350,HVL,R7,01/04/2019,20.1,19.35,01.00,ASTON XANADU (20.03),6.762,3,S  C5,9.6,RWAPM,
7,8,28.90000,460,WGL,R5,11/04/2019,26.745,25.796,13.56,MIDNIGHT WALTZ (25.80),6.89,656,S  W,24.7,7APM,
6,5,28.90000,460,WGL,R5,18/04/2019,26.588,25.945,9.19,BETTER DREAM (25.95),6.59725,766,S  C4,11.8,RWAPM,
R,,,460,WGL,R4,23/04/2019,,25.912,-,BELT UP RONNY (26.07),,,,0,7,
6,2,29.30000,350,HVL,R4,26/04/2019,20.158,19.52,3.40,LITTLE MISS VIP (19.92),6.978,7,M  C4,17.1,7APM,
6,1,28.80000,400,WGL,R9,02/05/2019,23.956,22.846,15.67,ONE THRILL (22.86),8.915,77,S  C4,7.1,7APM,
6,5,29.30000,460,WGL,R7,09/05/2019,26.884,26.178,8.03,BRUCE'S BACK (26.32),6.62,234,M  C4,20.6,T3-7,
S,,,350,HVL,R5,12/05/2019,,18.978,-,RIDDLES (19.38),,,,0,SH,
R,,,350,HVL,R5,14/06/2019,,19.265,-,MEEHAN LOUIE (19.51),,,,0,RWAPM,
R,,,350,HVL,R4,17/06/2019,,19.337,-,SECRET PACKAGE (19.45),,,,0,X67,
2,8,29.00000,350,HVL,R7,21/06/2019,19.739,19.5,0.11,GOLDEN BANJO (19.73),6.68,,M,9,RWAPM,
2,7,28.50000,311,CRN,R3,24/06/2019,18.239,18.003,2.71,CHASE 'EM SPOLLY (18.05),9.96,22,M  R,7.8,7APM,
2,6,28.80000,350,HVL,R1,01/07/2019,19.836,19.325,2.77,LITTLE MISS VIP (19.64),6.8275,4,M,3.7,X67,
2,8,28.90000,350,HVL,R3,07/07/2019,19.853,19.258,0.04,BURNING EXPRESS (19.85),6.74,2,M  C4,13.9,X67H,
2,6,29.00000,311,CRN,R2,10/07/2019,18.309,17.772,1.70,BREAK THE PLATE (18.19),10.06,12,S,12.3,X67H,
4,7,29.80000,350,HVL,R4,14/07/2019,19.756,19.08,5.24,MONTEY JACK (19.39),6.87,6,M,28.5,X67F,
4,7,29.90000,311,CRN,R3,17/07/2019,18.423,17.738,7.83,BREAK THE PLATE (17.88),10.115,47,S  C1,18,X67F,
3,6,29.90000,425,BEN,R2,20/07/2019,24.239,24.071,2.40,IMPATIENT MISS (24.07),6.7775,333,M  C1,20.2,7APM,
8,6,30.30000,525,MEP,R2,24/07/2019,31.363,29.895,19.99,ERNESTO BALE (29.96),5.29,4448,M  W  C1  V0,56.6,X67,
5,4,30.50000,350,HVL,R2,28/07/2019,19.845,18.962,4.04,REGGAE MIKADO (19.56),6.8555,7,M  C2,30.9,X67,
1,4,30.40000,350,HVL,R5,02/08/2019,19.582,19.582,4.77,MORTADELLA (19.92),6.7035,2,M,5.7,7APM,
1,3,30.40000,350,HVL,R3,11/08/2019,19.458,19.087,2.06,VALSTREPO (19.60),6.62,1,M  SW,2.9,RW,
7,5,30.10000,350,HVL,R6,18/08/2019,19.599,18.651,2.91,JUST LOVE (19.40),6.7345,5,M  C2,13.2,5,
7,2,30.00000,450,BAL,R5,21/08/2019,26.349,25.417,13.31,SHIMA SHINE (25.42),6.81425,546,M  C8,50.9,RWH,
4,3,30.70000,350,HVL,R6,25/08/2019,19.585,19.201,3.73,SOLE ELUSION (19.32),6.77425,7,M  C2,15.1,5,
1,8,30.70000,350,HVL,R6,30/08/2019,19.601,19.442,3.50,HURRICANE ROSE (19.85),6.707,2,M,1.4,T3-5,
1,7,30.70000,350,HVL,R6,06/09/2019,19.737,19.507,01.00,HOUSE OF LUCK (19.81),6.73,3,M  C8  SW,1.6,T3-5,
R,,,460,WGL,R5,10/09/2019,,25.789,-,SAWAN SAWAN (26.13),,,,0,5,
7,1,30.90000,350,HVL,R6,17/09/2019,19.977,19.424,5.97,NOONBARRA JACK (19.56),6.71925,6,S  C1,14.6,5,
7=,7,31.00000,350,HVL,R6,22/09/2019,19.611,19.35,2.40,CROUCHER (19.44),,,M  C5,14.2,5,
3,4,31.20000,350,HVL,R6,29/09/2019,19.672,19.447,2.36,DIRTY MAX (19.51),6.65675,3,M,15.4,X45,
5,5,31.00000,425,BEN,R10,04/10/2019,24.56,23.74,6.14,LUCILLE DIOR (24.13),6.7825,555,M  C2,20,5,
7,1,31.20000,425,BEN,R12,11/10/2019,24.813,23.803,10.37,SHORT LEASH (24.09),6.6975,677,M  C8,10.5,5,
3,8,31.40000,350,HVL,R5,20/10/2019,19.707,19.204,3.16,ROJO OLLIE (19.49),6.696,4,M,3.3,5,
3,5,31.50000,350,HVL,R8,25/10/2019,19.713,19.5,0.93,KNOW SUCCESS (19.65),6.8125,5,S  C1,1.8,T3-5,
6,2,31.10000,350,HVL,R6,01/11/2019,19.786,19.455,4.73,TINKER BESS (19.46),6.80275,7,S  C7,3,T3-5,
5,8,31.00000,350,HVL,R7,03/11/2019,19.487,19.031,3.26,SUPERIOR SAM (19.26),6.69,3,M,8.3,X45,
3,8,30.20000,440,SLE,R6,15/11/2019,25.387,24.88,3.96,JAYVILLE ROMAN (25.11),5.4595,422,M  W,7.8,5,
3,2,30.50000,350,HVL,R6,18/11/2019,19.31,19.077,3.33,PURE WHITE EVIL (19.08),6.65925,4,M  W  C4,16.3,5,
3,1,30.30000,460,WGL,R10,22/11/2019,26.456,26.008,3.04,CILLA GEM (26.24),6.7195,422,M  C4,7,5NP,
8,2,30.60000,520,SLE,R7,29/11/2019,30.657,29.861,11.37,UNSOUND MIND (29.86),9.88925,667,M  C4,9.3,5NP,
7,5,30.80000,350,HVL,R5,01/12/2019,19.759,19.21,6.86,BACK BURN (19.28),6.852,8,M,19,5H,
4,8,30.60000,460,WGL,R6,05/12/2019,26.627,26.04,3.79,MUMMA'S BEAR (26.36),6.7245,434,S,5.9,T3-5,
2,8,30.40000,440,SLE,R12,08/12/2019,25.309,24.841,1.81,SELECT TEEMAN (25.18),5.494,632,S,3.4,5,
6,7,31.00000,350,HVL,R5,15/12/2019,19.895,19.042,2.34,CHALLIS SPRITE (19.73),6.71,3,M,12.2,5,
-,5,,460,WGL,R8,19/12/2019,,,-,,,,,,T3-5,
