Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,4,25.90000,400,GAW,R2,01/02/2019,23.03,22.65,5.25,FREE FURY (23.40),,2111,2111SAMP,1.8,MH,
3,5,26.10000,400,GAW,R2,08/02/2019,23.54,22.89,4.25,STITCH 'EM FRANK (23.25),9.18,2333,2C333,1.6,MF,
1,6,25.80000,395,MBR,R4,13/02/2019,22.62,22.57,1.75,ARTISTIC GENIUS (22.75),5.12,111,111,1.85,6,
1,1,26.20000,395,MBR,R2,17/02/2019,22.37,22.37,4.50,OUR BRO PEDRO (22.69),5.01,111,111,2,6,
2,4,26.20000,400,GAW,R4,22/02/2019,23.13,22.71,2.25,HARVEY SPECTER (22.96),9.24,4322,4322,1.7,6,
4,1,26.10000,515,APK,R5,28/02/2019,30.53,29.73,7.25,SPRING TAYLOR (30.02),4.43,11244,1124C4,2.9,6,
2,2,26.30000,515,APK,R3,07/03/2019,29.99,29.64,2.50,UNIQUE EDITION (29.81),4.4,11122,11122VINJ(7),8,6,
S,,,515,APK,R6,11/03/2019,,29.44,-,RED ROCK (29.44),,,,,SHNP,
1,1,26.30000,515,APK,R1,14/03/2019,29.89,29.79,3.75,WINSOME DYLAN (30.15),4.41,11111,11111,2.4,J,
S,,,395,MBR,R5,17/03/2019,,22.08,-,VICTA ASHLEY (22.08),,,,,S,
1,3,26.10000,515,APK,R3,28/03/2019,30.11,29.6,01.00,WINSOME DYLAN (30.18),4.47,22221,22221,2,J,
1,3,26.70000,515,APK,R1,04/04/2019,29.91,29.5,3.75,ASTON SIGRID (30.17),4.39,11111,11111SAMP,1.95,6,
5,2,26.40000,515,APK,R1,08/04/2019,31.07,29.9,14.25,FLY BY THEM (30.07),4.51,26655,2C6655,2.3,6,
S,,,531,GAW,R7,12/04/2019,,31.12,-,ASTON NIRVANA (31.23),,,,,6,
N,5,,531,GAW,R9,22/04/2019,,31.31,-,,,,,,6,
1,5,26.30000,400,GAW,R3,26/04/2019,22.8,22.71,6.50,QUICK SENSATION (23.27),8.7,2111,2111,1.85,6,
1,1,26.70000,515,APK,R7,06/05/2019,29.65,29.65,4.75,STAUNCH AS (29.98),4.32,11111,11111,1.25,5,
3,4,26.70000,520,CAN,R5,25/05/2019,30.41,29.56,6.50,FANCY FRANCENE (29.94),5.56,3333,Mcc3cc333,5.6,SH,
1,6,26.50000,520,CAN,R8,01/06/2019,30.06,29.79,5.75,MJOLNIRS MIGHT (30.47),5.5,2221,Mcc222c1  Sw,4.7,5,
2,1,26.10000,515,APK,R3,13/06/2019,30.32,29.85,0.75,FLYRITE (30.26),4.44,23332,23332,1.45,5,
4,8,26.50000,515,APK,R10,20/06/2019,30.3,29.72,7.00,ALICANTE BOUCHET (29.81),4.43,25444,25444,5,FFANP,
S,,,515,APK,R1,27/06/2019,,29.78,-,JAZZY FOOTLUCE (29.94),,,,,5,
1,7,26.70000,388,APK,R2,12/08/2019,22.38,22.36,2.25,ST. REGIS (22.55),10.03,2111,2111,1.55,5,
2,2,27.10000,515,APK,R7,15/08/2019,30.04,29.63,0.75,BLASTOISE (29.98),4.49,22222,22222,2.3,5H,
3,2,27.20000,515,APK,R7,23/08/2019,30.46,29.85,8.25,CRACKERJACK SKIP (29.89),4.49,23333,2C3333,3.6,5F,
2,1,27.40000,515,APK,R6,29/08/2019,30.18,29.73,3.25,EMMY GRAY (29.95),4.43,21222,21222,1.8,5,
1,3,27.90000,400,GAW,R5,06/09/2019,22.92,22.87,4.25,BRADLEY TYSON (23.22),8.71,2111,2111,1.65,5,
3,2,28.10000,515,APK,R4,12/09/2019,30.32,29.5,8.75,SUBMISSION (29.70),4.4,11233,11233,7.5,SH,
8,4,28.40000,515,APK,R6,19/09/2019,30.41,29.52,11.75,OAKVALE BEAUTY (29.58),4.48,67788,67788,34,GRP3,
S,,,395,MBR,R12,01/11/2019,,22.45,-,DYNA BITEY (22.55),,,,,5,
1,5,27.40000,395,MBR,R11,17/11/2019,22.67,22.52,1.50,DINKY MAN (22.77),5.17,211,211SAMP,1.65,5,
1,2,27.10000,515,APK,R11,21/11/2019,30.09,29.74,0.25,CANYA QUEEN (30.11),4.47,11111,11111,2.6,5,
2,5,27.30000,455,MBR,R8,01/12/2019,26,25.76,3.50,FANTASTIC YANKEE (25.76),,222,222,7.5,X45,
1,2,27.50000,515,APK,R10,09/12/2019,30.03,29.78,0.10,LENNY THE JET (30.04),4.44,11111,11111,3.6,4,
4,8,27.90000,515,APK,R4,12/12/2019,30.35,29.5,12.25,ALFIERI (29.50),4.51,44444,44444,10,O,
S,,,515,SAP,R3,15/12/2019,,29.33,-,ASTON PERIGNON (29.84),,,,0,SH,
