Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,6,29.50000,525,MEP,R4,16/08/2017,30.812,30.104,6.43,OUT OF RANGE (30.36),5.285,3333,M  C1,10.1,MH,
4,7,29.50000,525,MEP,R3,23/08/2017,30.894,29.908,8.76,AEROPLANE TIPPA (30.28),5.26,2233,M  C7,35.4,MSF,
6,1,29.60000,525,MEA,R3,02/09/2017,31.184,30.137,14.96,BERNARDO (30.14),5.525,8666,S  C5,23.8,MF,
5,6,29.50000,460,GEL,R4,08/09/2017,26.77,25.866,8.24,BLUSAIN BOLT (26.19),6.75875,355,Q  W  C4,6.2,M,
4,4,29.30000,440,SLE,R1,26/11/2017,25.892,24.876,1.56,CASH INFUSION (25.78),5.39,244,M  C4,2.6,M,
A,3,29.40000,390,WBL,R1,30/11/2017,,,-,,,,M,12,MH,
1,7,29.50000,485,HOR,R2,05/12/2017,27.822,27.269,5.25,DYNA BENTLEY (28.19),6.67,111,Q,2.7,M,
3,3,29.80000,525,MEP,R2,13/12/2017,30.835,30.028,7.51,DANCE AND SING (30.31),5.135,2233,M  C9,8,X67H,
1,4,29.70000,525,MEP,R11,20/12/2017,30.469,30.139,3.19,ANOTHER BLING (30.69),5.2,1111,M  C1,4.2,RW,
7,4,29.70000,525,MEP,R9,27/12/2017,30.989,30.182,11.31,IDABELLE BALE (30.20),5.237,6567,M  C7,7.6,6G,
1,3,30.20000,460,GEL,R5,02/01/2018,25.828,25.801,2.86,BLUSAIN BOLT (26.03),6.54,111,M  W  SW,4.7,6G,
1,7,29.70000,515,SAP,R11,07/01/2018,29.803,29.657,4.40,JAKE (30.11),5.17,1111,M  SW,2.2,5H,
2,4,29.80000,515,SAN,R3,11/01/2018,30.117,29.314,5.87,CIBULKOVA (29.71),5.234,4652,M  C5,3,5F,
4,6,29.80000,525,MEP,R11,17/01/2018,30.686,30.028,5.74,BLUSAIN BOLT (30.28),5.097,2233,M  C3,2.8,RWH,
2,2,29.80000,525,MEP,R2,24/01/2018,30.766,29.999,3.06,WHARFIES GIRL (30.55),5.32925,7875,S  C10,5,RW,
2,3,29.70000,515,SAN,R11,01/02/2018,29.74,29.383,0.16,ADHERENT (29.73),5.187,3211,M  C1,10,5,
2,4,29.70000,515,SAN,R3,08/02/2018,30.149,29.703,1.27,HODGE'S LANE (30.06),5.325,3332,M  C9,3.5,5,
2,2,29.70000,515,SAN,R11,15/02/2018,29.984,29.552,1.37,DYNA EVELYN (29.89),5.12,1233,Q  C5  SW,2.9,5,
1,8,29.70000,525,MEP,R5,21/02/2018,30.252,30.198,0.94,LOCH TIGHT (30.32),5.09,1111,M,2.1,5H,
2,5,29.80000,525,MEA,R11,03/03/2018,30.426,29.531,5.33,ROCKSTAR TOOVEY (30.05),5.1945,4322,M  C8,5.8,5F,
1,7,29.80000,525,MEA,R5,09/03/2018,30.133,29.895,6.31,HODGE'S LANE (30.58),5.0975,2211,S  C1  SW,7.3,5,
6,5,29.80000,525,MEA,R8,17/03/2018,30.542,29.973,4.11,VICTOR DORA (30.25),5.13,1345,M,14.2,FFA,
1,7,29.50000,525,MEA,R8,24/03/2018,30.22,29.88,2.24,MISS INNINGS (30.38),5.1025,2331,M  C1  SW,30.2,FFA,
5,4,29.50000,515,SAN,R9,29/03/2018,29.917,29.338,5.11,HE SHALL JOHNNY (29.56),5.147,3455,M  C6,24.7,X45,
2,3,29.50000,515,SAN,R6,05/04/2018,29.777,29.187,8.43,PAYTON (29.19),5.19,2322,S,5.4,X45,
3,4,29.70000,515,SAN,R10,12/04/2018,29.89,29.226,1.54,DYNA OSCAR (29.78),5.11,1333,M  C4,13.2,5,
1,5,29.60000,515,SAN,R6,19/04/2018,29.54,29.364,1.37,BEANBAG (29.64),5.03,1111,M  SW,12,X45,
7,6,29.60000,515,SAN,R8,24/04/2018,30.399,29.624,8.31,PAYTON (29.82),5.131,3777,M  C5,17.3,FFA,
3,1,29.60000,515,SAN,R8,03/05/2018,29.947,29.123,9.06,PAYTON (29.31),5.02,1234,Q,5,FFA,
1,3,29.60000,525,MEP,R8,09/05/2018,30.114,30.019,1.43,NANGAR RANGE (30.21),5.09,1111,M  C2,3.1,4,
3,6,29.40000,515,SAN,R4,17/05/2018,30.095,29.246,3.67,GO SEEK HEIDI (29.84),5.22,2444,M  C4,5.1,SH,
8,6,29.40000,515,SAN,R4,24/05/2018,29.954,29.288,5.76,ASTON DEE BEE (29.55),5.53875,8888,S,28.4,FFA,
7,7,29.40000,460,GEL,R8,08/06/2018,26.382,25.604,9.86,DYNA WAZZA (25.69),6.605,337,M  C8,14.1,X45,
3,7,29.70000,460,GEL,R8,15/06/2018,25.913,25.464,6.41,MILKY JONES (25.46),6.70425,333,M  C1,8.9,X45,
5,2,29.30000,460,GEL,R6,21/06/2018,26.166,25.792,5.34,VARUCHI PASS (25.79),6.83775,787,M  W,4.4,X45,
