Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,7,27.30000,440,SLE,R10,17/03/2019,25.499,24.772,5.70,HAUNTING (25.10),5.4545,555,M,36.8,MH,
S,,,400,WGL,R1,21/03/2019,,22.688,-,ASTON RUM (22.79),,,,0,MAPM,
2,1,27.80000,350,HVL,R9,31/03/2019,19.788,19.003,5.94,MEPUNGA ISLA (19.37),6.7725,3,M,6.2,MH,
7,3,28.20000,350,HVL,R3,07/04/2019,19.682,18.988,9.79,MEPUNGA ISLA (19.00),6.8115,7,M  C5,52.5,MF,
5,6,28.00000,425,BEN,R4,12/04/2019,24.68,23.754,8.59,MY NAME'S DARREN (24.08),7.022,866,M  C9,22.4,MH,
R,,,525,MEP,R1,25/04/2019,,29.871,-,WEBLEC JACK (29.87),,,,0,MH,
R,,,460,WGL,R1,30/04/2019,,25.949,-,SAWAN SAWAN (26.13),,,,0,MH,
4,1,28.60000,440,SLE,R2,03/05/2019,25.825,24.996,7.50,JILLISSA (25.30),5.595,565,M  C1,3,M,
S,,,525,MEP,R1,08/05/2019,,29.95,-,COLLECTING (30.22),,,,0,M,
4,8,28.70000,400,WGL,R1,28/05/2019,23.16,22.771,4.61,BROTHER COUSIN (22.84),8.477,54,S  C4,8.6,MH,
R,,,400,WGL,R2,04/06/2019,,22.546,-,BROTHER COUSIN (22.70),,,,0,MF,
3,7,28.80000,440,SLE,R2,14/06/2019,25.491,24.793,3.77,IT'S A DATE (25.23),5.5315,754,M  C2,5.2,M,
2,7,28.50000,460,WGL,R1,21/06/2019,26.375,25.663,4.33,CAVATATE (26.07),6.7875,233,M  C5,4,M,
4,4,28.80000,440,SLE,R1,28/06/2019,25.98,25.106,6.17,BURNING MOUNTAIN (25.55),5.449,764,M  C4,8,M,
6,7,29.00000,460,WGL,R3,02/07/2019,26.581,25.704,11.39,RAMPAGING (25.78),6.83525,556,S,18.1,MH,
R,,,400,WGL,R1,02/08/2019,,22.7,-,ZIPPING SHERMAN (23.05),,,,0,M,
2,8,29.20000,440,SLE,R1,01/09/2019,25.244,24.85,2.17,WHY NOT DOT (25.09),5.4025,533,M,7.3,M,
5,5,29.20000,400,WGL,R1,03/09/2019,23.4,22.652,8.54,SHAKALAKA (22.80),8.9975,86,M  C4,10.2,M,
1,5,29.10000,440,SLE,R1,08/09/2019,25.627,24.883,0.96,SPOLLY'S BUDDY (25.69),5.51,642,M,5.5,MH,
5,4,28.80000,440,SLE,R4,15/09/2019,25.52,25.101,3.91,ASTON TOPAZ (25.25),5.55,675,M  C4,38.1,MF,
5,2,28.90000,440,SLE,R10,19/09/2019,25.492,24.865,3.40,GO TANGO (25.25),5.6015,776,M  C2,11,X67H,
2,2,28.80000,440,SLE,R4,22/09/2019,25.303,24.78,2.21,JAYVILLE ROMAN (25.15),5.465,333,M  C1,12.7,7,
1,4,29.00000,520,SLE,R9,29/09/2019,30.286,30.286,0.31,STYLISH MISSILE (30.31),9.815,664,M  C8,2.9,RW,
2,5,29.60000,520,CRN,R5,02/10/2019,31.1375,30.298,6.25,SPOT ON CINTA (30.70),5.73,5445,M  C6,5.5,RW,
3,4,29.30000,515,SAN,R9,10/10/2019,30.134,29.59,7.34,ROUTE SIXTY SIX (29.62),5.3645,7555,M  C1,28.3,6G,
3,1,29.40000,440,SLE,R10,13/10/2019,25.396,24.828,0.66,WINLOCK BUTTONS (25.35),5.374,363,Q  C4,20.8,X67H,
5,4,29.60000,440,SLE,R4,17/10/2019,25.966,24.928,7.60,BULK BILLED (25.43),5.5915,676,M  C8,7.2,X67,
S,,,440,SLE,R7,20/10/2019,,25.027,-,BONAFIDE (25.13),,,,0,X67F,
S,,,440,SLE,R9,10/11/2019,,24.899,-,JAYVILLE ROMAN (25.19),,,,0,X67,
6,1,29.80000,440,SLE,R10,24/11/2019,25.777,24.798,5.51,SAD BUT TRUE (25.39),5.4775,566,M  C7,2.9,6G,
4,6,29.60000,440,SLE,R10,01/12/2019,25.914,24.916,5.34,SAD BUT TRUE (25.54),5.667,888,M  C4,44.4,RW,
6,2,29.10000,440,SLE,R10,15/12/2019,25.504,24.67,7.57,OKAWA EYE CANDY (24.97),5.597,888,M  C4,30.1,X67H,
