Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,6,26.50000,410,HOR,R1,07/05/2019,23.364,23.109,0.90,SWIFT HEIDI (23.43),10.35,11,M  C1,2.8,MH,
4,4,26.40000,410,HOR,R3,14/05/2019,23.833,23.309,7.49,IMMINENT (23.31),10.632,44,M  C5,3.5,MF,
8,2,27.00000,440,SLE,R3,26/05/2019,26.267,24.769,18.17,NEO BALE (25.00),5.3615,478,M  C4,2.3,X67H,
1,7,26.70000,300,HVL,R3,31/05/2019,16.821,16.821,2.93,SPRITELY TOO (17.03),4.02,3,M  C1,1.5,7APM,
1,2,26.70000,425,BEN,R9,12/06/2019,23.924,23.891,5.23,TINK (24.29),6.61,111,M  SW,1.8,6APM,
2,3,26.70000,460,WGL,R4,21/06/2019,26.443,25.663,4.76,AMY'S FIREWORK (26.11),6.78,754,M  C4,3.1,RW,
1,2,27.10000,450,BAL,R11,03/07/2019,25.556,25.314,1.30,VAMOOSH (25.65),6.63,111,M  C1,1.4,5,
5,6,27.30000,450,SHP,R7,11/07/2019,26.159,25.025,6.13,BLUR (25.73),6.7065,445,M  C8  V0,3,RWH,
4,1,27.40000,485,HOR,R8,16/07/2019,27.487,27.298,2.70,SHE'S GIFTED (27.30),6.605,433,M,14,X45,
R,,,450,SHP,R6,18/07/2019,,25.226,-,EXTRA SPEED (25.23),,,,0,RWF,
1,1,27.30000,410,HOR,R5,23/07/2019,23.69,23.36,0.60,TINK (23.73),10.715,22,M,1.3,5,
3,6,27.10000,460,GEL,R7,02/08/2019,25.984,25.464,1.14,MID LIFE CRISIS (25.90),6.6625,433,M  C5,6.9,RWH,
6,1,27.50000,460,GEL,R7,09/08/2019,26.294,25.867,4.11,MID LIFE CRISIS (26.01),6.67,126,M  C4,5.3,RWF,
2,1,27.70000,525,MEP,R9,21/08/2019,30.432,30.061,2.10,REVELATION (30.29),5.15,1112,Q,4.5,RWH,
6,2,27.40000,525,MEA,R10,31/08/2019,30.582,29.65,9.39,REVELATION (29.93),5.1375,2545,M  C3,14.6,RWF,
7,7,27.00000,410,HOR,R6,15/10/2019,24.042,23.2,9.79,CHOPS MALONE (23.36),10.9495,77,S  C4,5.1,FFA,
S,,,450,SHP,R7,24/10/2019,,25.011,-,FIRE LEGEND (25.09),,,,0,5,
2,8,26.50000,390,SHP,R11,23/11/2019,22.353,21.947,0.79,CRUZIN' (22.30),8.5425,56,S  C5,3.2,5,
4,2,27.20000,515,SAP,R5,15/12/2019,29.925,29.33,8.37,ORIGAMI ANGEL (29.34),5.14425,6334,M  C4,15,SH,
