Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,2,35.50000,440,SLE,R3,15/09/2019,25.546,25.101,5.44,MINTER ZOOM (25.10),5.482,543,S  C1,13.2,M,
2,3,35.00000,440,SLE,R1,22/09/2019,25.621,24.78,1.54,INVICTUS LENNY (25.51),5.575,422,S,8.2,M,
2,5,35.70000,400,WGL,R1,24/09/2019,23.314,22.733,6.39,ACCORDING (22.87),8.699,64,S,6.9,MH,
6,4,35.50000,400,WGL,R3,01/10/2019,23.512,22.538,4.30,SHANLYN ROB (23.21),8.621,78,S  C8,33.2,MF,
2,5,35.30000,440,SLE,R2,04/10/2019,25.471,24.954,0.31,DUSTY HAYES (25.45),5.47,422,M  C4,4.1,MH,
8,8,35.40000,440,SLE,R4,13/10/2019,26.443,24.828,16.56,FLINDERS (25.28),5.576,888,S  C7,11.2,MF,
5,5,35.20000,440,SLE,R1,20/10/2019,26.058,25.027,8.51,BRACE AND BITS (25.46),5.515,555,M  C4,3.7,MH,
2,7,35.10000,400,WGL,R1,24/10/2019,23,22.605,0.36,EMMA BANJO (22.98),8.571,32,S,4.7,T3-M,
2,1,35.00000,440,SLE,R10,03/11/2019,25.494,24.828,3.16,DR. HEADLEY (25.27),5.397,222,M  C1,3.1,MH,
5,7,35.00000,440,SLE,R3,10/11/2019,25.764,24.899,5.43,QUICK PAWS (25.38),5.4265,755,S  C4  SW,40.1,MF,
6,7,35.60000,440,SLE,R1,17/11/2019,26.129,24.857,9.30,SHANLYN SPOT (25.48),5.5225,756,S  C4,9.6,M,
3,7,35.70000,400,WGL,R1,21/11/2019,23.395,22.797,1.36,CUTE PATOOTIE (23.30),8.51,44,S  C5,3,T3-M,
1,4,35.80000,400,WGL,R2,28/11/2019,23.181,22.948,1.03,ZEREVA (23.25),8.586,31,M  C4,2,T3-M,
S,,,440,SLE,R2,01/12/2019,,24.916,-,MOROKA MAGIC (25.11),,,,0,M,
2,5,35.70000,460,WGL,R7,05/12/2019,26.514,26.04,0.87,PENNINE WAY (26.45),6.69,111,M  C4,4,T3-7,
R,,,440,SLE,R3,08/12/2019,,24.841,-,LOCKWOOD LAD (25.10),,,,0,7,
6,3,35.50000,400,WGL,R9,10/12/2019,24.011,22.256,15.30,SKITTLE (22.94),8.7175,47,S  C7,21.3,X67H,
7,7,35.60000,440,SLE,R4,15/12/2019,25.74,24.67,13.71,STIRLING LIGHTS (24.78),5.5495,867,S  C1,36.3,X67H,
-,8,,400,WGL,R12,17/12/2019,,,-,,,,,,RW,
