Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
7,5,32.40000,350,HVL,R4,29/07/2018,20.514,19.316,11.40,MASTER FAITH (19.72),7.25925,7,M  C5,20.7,MH,
6,6,32.80000,300,HVL,R1,05/08/2018,17.517,16.675,5.60,SHE'S MY BLAST (17.13),4.1665,7,S  C6,42.4,M,
5,3,33.20000,300,HVL,R1,10/08/2018,17.34,16.647,3.29,SMASH HIT (17.11),4.156,8,M,11.6,M,
3,3,33.50000,350,HVL,R1,12/08/2018,19.851,18.903,3.36,HIGH TALE (19.62),6.7475,2,M  C1,28.4,M,
1,4,33.50000,350,HVL,R2,17/08/2018,19.742,19.329,2.93,WILD BANDIT (19.95),6.855,2,M  C1,7.6,M,
S,,,350,HVL,R3,19/08/2018,,19.225,-,PREMIER BACK (19.96),,,,0,M,
1,1,33.50000,350,HVL,R3,24/08/2018,19.8,19.413,1.44,BRUREE BOY (19.90),6.77675,4,S,4.8,7,
8,6,33.90000,350,HVL,R2,26/08/2018,20.348,19.069,13.83,BIG FLASH MARJEN (19.38),6.912,6,M  C2  V3,18.1,X67,
R,,,350,HVL,R1,02/09/2018,,19.015,-,KOUTA MAYHEM (19.24),,,,0,SH,
2,1,33.90000,350,HVL,R4,14/09/2018,19.68,19.368,1.57,TOTAL DIVA (19.57),6.7675,3,S  C1  SW,3.8,X67,
6,6,34.10000,350,HVL,R2,16/09/2018,19.964,19.078,8.23,SUPERIOR BEAM (19.39),6.955,8,M  C3,14.4,X67,
S,,,300,HVL,R9,23/09/2018,,16.511,-,BIG SAM MARJEN (16.76),,,,0,RWH,
4,8,34.10000,350,HVL,R7,28/09/2018,19.87,19.258,3.53,UNDETECTABLE (19.62),6.6335,4,M  C1,4.7,6G,
3,5,33.90000,350,HVL,R5,05/10/2018,19.703,19.339,4.13,MISS POCKET ACES (19.41),6.846,7,S,4,6G,
8,6,34.10000,350,HVL,R8,07/10/2018,19.749,19.197,6.74,UNEXPLAINABLE (19.28),6.8475,6,M  C5,26.3,S,
5,3,34.10000,350,HVL,R4,14/10/2018,19.679,19.213,4.34,SHELBOURNE STAR (19.38),6.834,6,M  C4,12.6,6G,
2,8,33.70000,350,HVL,R4,19/10/2018,19.611,19.17,2.06,LETHAL LEVI (19.47),6.635,2,M,8.9,6G,
5,4,33.50000,350,HVL,R5,26/10/2018,19.774,19.378,4.40,COMPOUNDING (19.47),6.7475,5,S  C4,4.5,6G,
R,,,350,HVL,R5,02/11/2018,,19.169,-,GOING IN STYLE (19.58),,,,0,X67,
