Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,4,35.70000,350,HVL,R1,15/07/2019,20.036,19.255,2.17,ASTON LINDOP (19.88),6.9205,5,S,2.9,M,
5,2,35.40000,425,BEN,R1,19/07/2019,24.489,23.738,6.53,ASTON PILSNER (24.03),6.6675,335,M  C1,42.3,M,
4,1,35.40000,440,SLE,R1,28/07/2019,25.792,24.969,9.19,SCORCHING EMBER (25.15),5.5395,665,S  C4,4.3,M,
7,2,36.20000,400,WGL,R1,02/08/2019,23.949,22.7,12.81,ZIPPING SHERMAN (23.05),9.022,77,S  C7,2.8,M,
4,1,36.00000,390,SHP,R2,22/08/2019,23.047,22.144,5.20,TWILIGHT LOGAN (22.68),9.13,54,S  C6,2.6,M,
R,,,390,SHP,R2,29/08/2019,,22.129,-,SWIFT ELLIE (22.19),,,,0,MH,
8,5,36.20000,515,SAP,R2,02/09/2019,31.459,29.447,19.01,MOSTRO ROCKS (30.13),5.41,7888,S  C4  V21,19.5,MH,
6,8,36.00000,350,HVL,R1,04/11/2019,20.102,19.225,1.23,FERNY FLAT MISS (20.02),6.941,5,S,7,M,
6,8,35.80000,350,HVL,R1,08/11/2019,20.228,19.62,3.74,STAGGERMITE (19.97),7.0075,8,M  C2,28.7,T3-M,
3,8,35.60000,450,SHP,R2,11/11/2019,25.968,25.408,0.93,FERNANDO TOY (25.90),6.892,434,M  C1,10.8,T3-M,
5,3,35.00000,450,BAL,R2,18/11/2019,25.933,25.634,3.00,MAXIMUM MOLLY (25.72),6.892,666,M  C1,11.4,T3-M,
1,7,34.60000,450,SHP,R1,02/12/2019,25.643,25.376,4.24,ASTROLITHOLOGY (25.94),6.67,111,Q,8.7,T3-M,
6,1,34.80000,515,SAP,R2,15/12/2019,31.025,29.33,14.61,ZIPPING WADE (30.00),5.3575,5566,M  C9  V7,8.2,X67,
